"EntityId","Chart Label","Technology","Technology Subtype","Year","Official Program Number","Calculated LCOE","","Overnight Capital Cost dollar per kW including Contingency","Contingency Factor","Overnight Capital Cost dollar per kW","Final Capital Cost, $/kW","Discount Rate","Lifetime Years","Final Lifetime in Years","Capital Recovery Factor","Tax Rate","Present Value of Depreciation","Average Capacity Factor","Max Capacity Factor","Final Capacity Factor","LCOE Capital Cost Term","O M All-Inclusive","Fixed O M dollar per kW","Variable O M dollar per MWh","Calculated OM All Inclusive Cost Term ($/kW)","Calculated Fixed OM Term ($/kW)","Calculated Variable OM Term ($/kW)","LCOE OM Term","Fuel","Fuel Cost","Heat Rate","LCOD Fuel Cost Term","","Reference Name","Publication Year","Report Author(s)","Dataset name","Dataset web source"
"g39727","Photovoltaic","Photovoltaic","Residential","2008","",0.298,"","","","6000","6000",0.07,"25",30,0.080586403511111,0.392,0.83155,"0.228310502283105","","0.228310502283105",0.26801569226626,"","60","","","18","0",0.03,"Solar",0,"",0,"","IEA PV 2010","2010","IEA","IEA PV Roadmap 2010","http://www.iea.org/publications/freepublications/publication/pv_roadmap.pdf"
"g36468","Photovoltaic","Photovoltaic","","2008","",0.433,"","","","6500","6500",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.41955715462755,"","","","","18","0",0.013005028611063,"Solar",0,"",0,"","Barbose et al., 2010","2010","Barbose et al.","Tracking the Sun III. The Installed Cost of Photovoltaics in the US from 1998-2009.","http://eetd.lbl.gov/ea/ems/reports/lbnl-4121e.pdf"
"g36466","Photovoltaic","Photovoltaic","","2008","",0.439,"","","","6600","6600",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.42601188008336,"","","","","18","0",0.013005028611063,"Solar",0,"",0,"","Barbose et al., 2010","2010","Barbose et al.","Tracking the Sun III. The Installed Cost of Photovoltaics in the US from 1998-2009.","http://eetd.lbl.gov/ea/ems/reports/lbnl-4121e.pdf"
"g39770","Photovoltaic","Photovoltaic","Utility","2008","",0.344,"","","","4990","4990",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.32209080024484,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g39731","Photovoltaic","Photovoltaic","Commercial","2008","",0.521,"","","","7740","7740",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.49959575027958,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g39730","Photovoltaic","Photovoltaic","","2008","",0.563,"","","","8379","8379",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.5408414459422,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g39759","Photovoltaic","Photovoltaic","Residential","2008","",0.585,"","","","8728","8728",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.56336843778297,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g25870","Photovoltaic","Photovoltaic","","2009","",0.211,"","4591.94","1","","4591.94",0.07,"30",30,0.080586403511111,0.392,0.83155,"0.226331347","0.274227992","0.226331347",0.20691232388186,"","7.56","","","18","0",0.0038130542236827,"Solar",0,"",0,"","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g25972","Photovoltaic","Photovoltaic","","2009","",0.285,"","5161.67","1","","5161.67",0.07,"30",30,0.080586403511111,0.392,0.83155,"0.191239714","0.23126663","0.191239714",0.2752624757361,"","16.46","","","18","0",0.009825341162087,"Solar",0,"",0,"","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g25921","Photovoltaic","Photovoltaic","","2009","",0.37,"","6096.26","1","","6096.26",0.07,"30",30,0.080586403511111,0.392,0.83155,"0.180228942","0.217951279","0.180228942",0.34496402736148,"","39.49","","","18","0",0.025012580208011,"Solar",0,"",0,"","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g22606","Photovoltaic","Photovoltaic","","2009","",0.286,"","6037.52","1.049999952","5750","6037.52",0.07,"",30,0.080586403511111,0.392,0.83155,"","0.22","0.22",0.27987928988021,"","11.68","0","","18","0",0.0060606060606061,"Solar",0,"",0,"","AEO 2009","2009","AEO","Annual Energy Outlook 2009","http://www.eia.gov/oiaf/archive/aeo09/pdf/0383(2009).pdf"
"g36474","Photovoltaic","Photovoltaic","","2009","",0.407,"","6171.18","","","6171.18",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.39833272638376,"","11.94","0","","18","0",0.0086266689786718,"Solar",0,"",0,"","AEO 2010","2010","AEO","Annual Energy Outlook 2010","http://www.eia.gov/oiaf/archive/aeo10/pdf/0383(2010).pdf"
"g36464","Photovoltaic","Photovoltaic","","2009","",0.174,"","","","2500","2500",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.16136813639521,"","","","","18","0",0.013005028611063,"Solar",0,"",0,"","Barbose et al., 2010","2010","Barbose et al.","Tracking the Sun III. The Installed Cost of Photovoltaics in the US from 1998-2009.","http://eetd.lbl.gov/ea/ems/reports/lbnl-4121e.pdf"
"g39642","Photovoltaic","Photovoltaic","Residential","2009","",0.143,"","","","3500","3500",0.07,"",30,0.080586403511111,0.392,0.83155,"0.27","","0.27",0.13220233989119,"","25","0","","18","0",0.010569930661255,"Solar",0,"0",0,"","Lazard 2010","2010","Lazard","Lazard Levelized Cost of Energy Analysis, version 4.0","http://www.dpuc.state.ct.us/DEEPEnergy.nsf/c6c6d525f7cdd1168525797d0047c5bf/8525797c00471adb852579ea00731d74/$FILE/Ex%2013%20-%20Lazard%202010%20Levelized%20Cost%20of%20Energy%20-%20v%204.0.pdf"
"g39646","Photovoltaic","Photovoltaic","Utility","2009","",0.16,"","","","3500","3500",0.07,"",30,0.080586403511111,0.392,0.83155,"0.25","","0.25",0.14277852708248,"","37.5","0","","18","0",0.017123287671233,"Solar",0,"0",0,"","Lazard 2010","2010","Lazard","Lazard Levelized Cost of Energy Analysis, version 4.0","http://www.dpuc.state.ct.us/DEEPEnergy.nsf/c6c6d525f7cdd1168525797d0047c5bf/8525797c00471adb852579ea00731d74/$FILE/Ex%2013%20-%20Lazard%202010%20Levelized%20Cost%20of%20Energy%20-%20v%204.0.pdf"
"g39643","Photovoltaic","Photovoltaic","Residential","2009","",0.22,"","","","3750","3750",0.07,"",30,0.080586403511111,0.392,0.83155,"0.2","","0.2",0.19122124162833,"","50","0","","18","0",0.028538812785388,"Solar",0,"0",0,"","Lazard 2010","2010","Lazard","Lazard Levelized Cost of Energy Analysis, version 4.0","http://www.dpuc.state.ct.us/DEEPEnergy.nsf/c6c6d525f7cdd1168525797d0047c5bf/8525797c00471adb852579ea00731d74/$FILE/Ex%2013%20-%20Lazard%202010%20Levelized%20Cost%20of%20Energy%20-%20v%204.0.pdf"
"g39644","Photovoltaic","Photovoltaic","Residential","2009","",0.19,"","","","4000","4000",0.07,"",30,0.080586403511111,0.392,0.83155,"0.23","","0.23",0.17736462991613,"","25","0","","18","0",0.012408179471908,"Solar",0,"0",0,"","Lazard 2010","2010","Lazard","Lazard Levelized Cost of Energy Analysis, version 4.0","http://www.dpuc.state.ct.us/DEEPEnergy.nsf/c6c6d525f7cdd1168525797d0047c5bf/8525797c00471adb852579ea00731d74/$FILE/Ex%2013%20-%20Lazard%202010%20Levelized%20Cost%20of%20Energy%20-%20v%204.0.pdf"
"g39647","Photovoltaic","Photovoltaic","Utility","2009","",0.225,"","","","4000","4000",0.07,"",30,0.080586403511111,0.392,0.83155,"0.2","","0.2",0.20396932440355,"","37.5","0","","18","0",0.021404109589041,"Solar",0,"0",0,"","Lazard 2010","2010","Lazard","Lazard Levelized Cost of Energy Analysis, version 4.0","http://www.dpuc.state.ct.us/DEEPEnergy.nsf/c6c6d525f7cdd1168525797d0047c5bf/8525797c00471adb852579ea00731d74/$FILE/Ex%2013%20-%20Lazard%202010%20Levelized%20Cost%20of%20Energy%20-%20v%204.0.pdf"
"g42234","Photovoltaic","Photovoltaic","","2009","",0.174,"","","","4095","4095",0.07,"20",30,0.080586403511111,0.392,0.83155,"0.28","","0.28",0.1491525684701,"","60","0","","18","0",0.024461839530333,"Solar",0,"",0,"","Klein et al. 2010","2010","Klein et al.","Comparate Costs of California Central Station Electricity Generation. Final Staff Report","http://www.energy.ca.gov/2009publications/CEC-200-2009-017/CEC-200-2009-017-SF.PDF"
"g39645","Photovoltaic","Photovoltaic","Residential","2009","",0.244,"","","","4500","4500",0.07,"",30,0.080586403511111,0.392,0.83155,"0.2","","0.2",0.22946548995399,"","25","0","","18","0",0.014269406392694,"Solar",0,"0",0,"","Lazard 2010","2010","Lazard","Lazard Levelized Cost of Energy Analysis, version 4.0","http://www.dpuc.state.ct.us/DEEPEnergy.nsf/c6c6d525f7cdd1168525797d0047c5bf/8525797c00471adb852579ea00731d74/$FILE/Ex%2013%20-%20Lazard%202010%20Levelized%20Cost%20of%20Energy%20-%20v%204.0.pdf"
"g42233","Photovoltaic","Photovoltaic","","2009","",0.201,"","","","4550","4550",0.07,"20",30,0.080586403511111,0.392,0.83155,"0.27","","0.27",0.17186304185855,"","68","0","","18","0",0.028750211398613,"Solar",0,"",0,"","Klein et al. 2010","2010","Klein et al.","Comparate Costs of California Central Station Electricity Generation. Final Staff Report","http://www.energy.ca.gov/2009publications/CEC-200-2009-017/CEC-200-2009-017-SF.PDF"
"g36457","Photovoltaic","Photovoltaic","","2009","",0.336,"","","","5000","5000",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.32273627279043,"","","","","18","0",0.013005028611063,"Solar",0,"",0,"","E3 2010","2010","E3","Capital Cost Recommendations for 2009 TEPPC Study.","http://www.wecc.biz/committees/BOD/TEPPC/Versions/100106_TEPPC_E3_CapitalCosts.ppt_2.0.ppt"
"g42235","Photovoltaic","Photovoltaic","","2009","",0.237,"","","","5005","5005",0.07,"20",30,0.080586403511111,0.392,0.83155,"0.26","","0.26",0.19632047473842,"","92","0","","18","0",0.04039339655778,"Solar",0,"",0,"","Klein et al. 2010","2010","Klein et al.","Comparate Costs of California Central Station Electricity Generation. Final Staff Report","http://www.energy.ca.gov/2009publications/CEC-200-2009-017/CEC-200-2009-017-SF.PDF"
"g36463","Photovoltaic","Photovoltaic","","2009","",0.342,"","","","5100","5100",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.32919099824623,"","","","","18","0",0.013005028611063,"Solar",0,"",0,"","Barbose et al., 2010","2010","Barbose et al.","Tracking the Sun III. The Installed Cost of Photovoltaics in the US from 1998-2009.","http://eetd.lbl.gov/ea/ems/reports/lbnl-4121e.pdf"
"g36458","Photovoltaic","Photovoltaic","","2009","",0.243,"","","","5700","5700",0.07,"",30,0.080586403511111,0.392,0.83155,"0.27","","0.27",0.21530095353708,"","65","0","","18","0",0.027481819719263,"Solar",0,"",0,"","E3 2010","2010","E3","Capital Cost Recommendations for 2009 TEPPC Study.","http://www.wecc.biz/committees/BOD/TEPPC/Versions/100106_TEPPC_E3_CapitalCosts.ppt_2.0.ppt"
"g36459","Photovoltaic","Photovoltaic","","2009","",0.433,"","","","6500","6500",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.41955715462755,"","","","","18","0",0.013005028611063,"Solar",0,"",0,"","E3 2010","2010","E3","Capital Cost Recommendations for 2009 TEPPC Study.","http://www.wecc.biz/committees/BOD/TEPPC/Versions/100106_TEPPC_E3_CapitalCosts.ppt_2.0.ppt"
"g42032","Photovoltaic","Photovoltaic","Utility","2009","",0.338,"","","","5040","5040",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.32531816297275,"","","","","18","0",0.013005028611063,"Solar",0,"",0,"","Hubbell et al. 2012","2012","Hubbell et al.","Renewable Energy Finance Tracking Initiative","http://financere.nrel.gov/finance/webfm_send/47/REFTI_Aggregate_Q309thruQ310_27March2011_External.xlsx"
"g42025","Photovoltaic","Photovoltaic","residential","2009","",0.371,"","","","5540","5540",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.35759179025179,"","","","","18","0",0.013005028611063,"Solar",0,"",0,"","Hubbell et al. 2012","2012","Hubbell et al.","Renewable Energy Finance Tracking Initiative","http://financere.nrel.gov/finance/webfm_send/47/REFTI_Aggregate_Q309thruQ310_27March2011_External.xlsx"
"g39734","Photovoltaic","Photovoltaic","Commercial","2009","",0.525,"","","","7804","7804",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.5037267745713,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g39733","Photovoltaic","Photovoltaic","","2009","",0.542,"","","","8056","8056",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.51999268271993,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g39762","Photovoltaic","Photovoltaic","Residential","2009","",0.56,"","","","8347","8347",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.53877593379634,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g36475","Photovoltaic","Photovoltaic","","2010","",0.407,"","6110.55","","","6110.55",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.39441922633991,"","","","","18","0",0.013005028611063,"Solar",0,"",0,"","AEO 2010","2010","AEO","Annual Energy Outlook 2010","http://www.eia.gov/oiaf/archive/aeo10/pdf/0383(2010).pdf"
"g36431","Photovoltaic","Photovoltaic","","2010","",0.322,"","4697.26","","","4697.26",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.30319523694551,"","25.73","0","","18","0",0.018589965897925,"Solar",0,"",0,"","AEO 2011","2011","AEO","Annual Energy Outlook 2011","http://www.eia.gov/forecasts/aeo/pdf/0383(2011).pdf"
"g42035","Photovoltaic","Photovoltaic","Utility","2010","",0.26,"","","","3830","3830",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.24721598495747,"","","","","18","0",0.013005028611063,"Solar",0,"",0,"","Hubbell et al. 2012","2012","Hubbell et al.","Renewable Energy Finance Tracking Initiative","http://financere.nrel.gov/finance/webfm_send/47/REFTI_Aggregate_Q309thruQ310_27March2011_External.xlsx"
"g42036","Photovoltaic","Photovoltaic","Utility","2010","",0.271,"","","","4000","4000",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.25818901823234,"","","","","18","0",0.013005028611063,"Solar",0,"",0,"","Hubbell et al. 2012","2012","Hubbell et al.","Renewable Energy Finance Tracking Initiative","http://financere.nrel.gov/finance/webfm_send/47/REFTI_Aggregate_Q309thruQ310_27March2011_External.xlsx"
"g38784","Photovoltaic","Photovoltaic","Utility","2010","",0.155,"","","","4000","4000",0.07,"30",30,0.080586403511111,0.392,0.83155,"0.277","","0.277",0.14727027032747,"","19.93","","","18","0",0.0082134085027117,"Solar",0,"",0,"","DOE SETP 2012","2012","Solar Energy Technologies Program","Sunshot Solar Vision","http://www1.eere.energy.gov/solar/pdfs/47927.pdf"
"g42079","Photovoltaic","Photovoltaic","Utility","2010","",0.239,"","","","4000","4000",0.07,"25",30,0.080586403511111,0.392,0.83155,"0.19","","0.19",0.21470455200374,"","40","","","18","0",0.024032684450853,"Solar",0,"",0,"","IEA 2012","2012","IEA","Energy Technology Perspectives 2012 Pathways to a Clean Energy System","http://www.iea.org/publications/freepublications/publication/ETP2012_free.pdf"
"g38706","Photovoltaic","Photovoltaic","Utility","2010","",0.154,"","","","4002","4002",0.07,"",30,0.080586403511111,0.392,0.83155,"0.28","0.28","0.28",0.14576522076125,"","20.69","0","","18","0",0.0084352576647097,"Solar",0,"",0,"","Mai et al., 2012","2012","Mai et al","Renewable Electricity Futures","http://www.nrel.gov/docs/fy12osti/52409-1.pdf"
"g38550","Photovoltaic","Photovoltaic","Utility","2010","",0.166,"","","","4002","4002",0.07,"",30,0.080586403511111,0.392,0.83155,"0.28","0.28","0.28",0.14576522076125,"","50","0","","18","0",0.020384866275277,"Solar",0,"",0,"","Black and Veatch 2012","2012","Black and Veatch","COST AND PERFORMANCE DATA FOR POWER GENERATION TECHNOLOGIES","http://bv.com/docs/reports-studies/nrel-cost-report.pdf"
"g42029","Photovoltaic","Photovoltaic","residential","2010","",0.32,"","","","4750","4750",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.3065994591509,"","","","","18","0",0.013005028611063,"Solar",0,"",0,"","Hubbell et al. 2012","2012","Hubbell et al.","Renewable Energy Finance Tracking Initiative","http://financere.nrel.gov/finance/webfm_send/47/REFTI_Aggregate_Q309thruQ310_27March2011_External.xlsx"
"g38568","Photovoltaic","Photovoltaic","Commercial","2010","",0.303,"","","","4792","4792",0.07,"",30,0.080586403511111,0.392,0.83155,"0.18","0.18","0.18",0.27150583403939,"","50","0","","18","0",0.031709791983765,"Solar",0,"",0,"","Black and Veatch 2012","2012","Black and Veatch","COST AND PERFORMANCE DATA FOR POWER GENERATION TECHNOLOGIES","http://bv.com/docs/reports-studies/nrel-cost-report.pdf"
"g42034","Photovoltaic","Photovoltaic","Utility","2010","",0.325,"","","","4830","4830",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.31176323951555,"","","","","18","0",0.013005028611063,"Solar",0,"",0,"","Hubbell et al. 2012","2012","Hubbell et al.","Renewable Energy Finance Tracking Initiative","http://financere.nrel.gov/finance/webfm_send/47/REFTI_Aggregate_Q309thruQ310_27March2011_External.xlsx"
"g42083","Photovoltaic","Photovoltaic","residential","2010","",0.327,"","","","4900","4900",0.07,"25",30,0.080586403511111,0.392,0.83155,"0.17","","0.17",0.29395579105217,"","49","","","18","0",0.032903572387859,"Solar",0,"",0,"","IEA 2012","2012","IEA","Energy Technology Perspectives 2012 Pathways to a Clean Energy System","http://www.iea.org/publications/freepublications/publication/ETP2012_free.pdf"
"g42028","Photovoltaic","Photovoltaic","residential","2010","",0.333,"","","","4960","4960",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.3201543826081,"","","","","18","0",0.013005028611063,"Solar",0,"",0,"","Hubbell et al. 2012","2012","Hubbell et al.","Renewable Energy Finance Tracking Initiative","http://financere.nrel.gov/finance/webfm_send/47/REFTI_Aggregate_Q309thruQ310_27March2011_External.xlsx"
"g38781","Photovoltaic","Photovoltaic","Commercial","2010","",0.264,"","","","5000","5000",0.07,"30",30,0.080586403511111,0.392,0.83155,"0.203","","0.203",0.25119374926545,"","23.5","","","18","0",0.013215016757766,"Solar",0,"",0,"","DOE SETP 2012","2012","Solar Energy Technologies Program","Sunshot Solar Vision","http://www1.eere.energy.gov/solar/pdfs/47927.pdf"
"g42033","Photovoltaic","Photovoltaic","Utility","2010","",0.339,"","","","5050","5050",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.32596363551833,"","","","","18","0",0.013005028611063,"Solar",0,"",0,"","Hubbell et al. 2012","2012","Hubbell et al.","Renewable Energy Finance Tracking Initiative","http://financere.nrel.gov/finance/webfm_send/47/REFTI_Aggregate_Q309thruQ310_27March2011_External.xlsx"
"g38724","Photovoltaic","Photovoltaic","Commercial","2010","",0.304,"","","","5099","5099",0.07,"",30,0.080586403511111,0.392,0.83155,"0.18","0.18","0.18",0.28889988475936,"","23.27","0","","18","0",0.014757737189244,"Solar",0,"",0,"","Mai et al., 2012","2012","Mai et al","Renewable Electricity Futures","http://www.nrel.gov/docs/fy12osti/52409-1.pdf"
"g42027","Photovoltaic","Photovoltaic","residential","2010","",0.349,"","","","5210","5210",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.33629119624762,"","","","","18","0",0.013005028611063,"Solar",0,"",0,"","Hubbell et al. 2012","2012","Hubbell et al.","Renewable Energy Finance Tracking Initiative","http://financere.nrel.gov/finance/webfm_send/47/REFTI_Aggregate_Q309thruQ310_27March2011_External.xlsx"
"g38559","Photovoltaic","Photovoltaic","Residential","2010","",0.369,"","","","5950","5950",0.07,"",30,0.080586403511111,0.392,0.83155,"0.18","0.18","0.18",0.33711596672253,"","50","0","","18","0",0.031709791983765,"Solar",0,"",0,"","Black and Veatch 2012","2012","Black and Veatch","COST AND PERFORMANCE DATA FOR POWER GENERATION TECHNOLOGIES","http://bv.com/docs/reports-studies/nrel-cost-report.pdf"
"g38778","Photovoltaic","Photovoltaic","Residential","2010","",0.32,"","","","6000","6000",0.07,"30",30,0.080586403511111,0.392,0.83155,"0.203","","0.203",0.30143249911855,"","32.8","","","18","0",0.018444789347009,"Solar",0,"",0,"","DOE SETP 2012","2012","Solar Energy Technologies Program","Sunshot Solar Vision","http://www1.eere.energy.gov/solar/pdfs/47927.pdf"
"g42026","Photovoltaic","Photovoltaic","residential","2010","",0.415,"","","","6230","6230",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.40212939589687,"","","","","18","0",0.013005028611063,"Solar",0,"",0,"","Hubbell et al. 2012","2012","Hubbell et al.","Renewable Energy Finance Tracking Initiative","http://financere.nrel.gov/finance/webfm_send/47/REFTI_Aggregate_Q309thruQ310_27March2011_External.xlsx"
"g38715","Photovoltaic","Photovoltaic","Residential","2010","",0.385,"","","","6435","6435",0.07,"",30,0.080586403511111,0.392,0.83155,"0.18","0.18","0.18",0.36459516737134,"","32.47","0","","18","0",0.020592338914257,"Solar",0,"",0,"","Mai et al., 2012","2012","Mai et al","Renewable Electricity Futures","http://www.nrel.gov/docs/fy12osti/52409-1.pdf"
"g42096","Photovoltaic","Photovoltaic","","2010","",0.245,"","","","3599.44693163838","3599.44693163838",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.23233441736478,"","","","","18","0",0.013005028611063,"Solar",0,"",0,"","IIASA 2014","2014","IIASA","AMPERE DB","https://secure.iiasa.ac.at/web-apps/ene/AMPEREDB/"
"g39771","Photovoltaic","Photovoltaic","Utility","2010","",0.267,"","","","3799","3799",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.24521502006617,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g42486","Photovoltaic","Photovoltaic","Utility","2010","",0.271,"","","","4000","4000",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.25818901823234,"","","","","18","0",0.013005028611063,"Solar",0,"",0,"","Mai et al. 2014","2014","Mai et al.","Envisioning a renewable electricty future for the United States","http://www.sciencedirect.com/science/article/pii/S0360544213009912#"
"g42441","Photovoltaic","Photovoltaic","Utility","2010","",0.276,"","","","4070","4070",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.26270732605141,"","","","","18","0",0.013005028611063,"Solar",0,"",0,"","Mai et al. 2014","2014","Mai et al.","Envisioning a renewable electricty future for the United States","http://www.sciencedirect.com/science/article/pii/S0360544213009912#"
"g39737","Photovoltaic","Photovoltaic","Commercial","2010","",0.402,"","","","5887","5887",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.37998968758345,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g39736","Photovoltaic","Photovoltaic","","2010","",0.454,"","","","6702","6702",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.43259570004829,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g39765","Photovoltaic","Photovoltaic","Residential","2010","",0.478,"","","","7062","7062",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.4558327116892,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g36432","Photovoltaic","Photovoltaic","","2011","",0.312,"","4634.63","","","4634.63",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.29915264239254,"","","","","18","0",0.013005028611063,"Solar",0,"",0,"","AEO 2011","2011","AEO","Annual Energy Outlook 2011","http://www.eia.gov/forecasts/aeo/pdf/0383(2011).pdf"
"g38792","Photovoltaic","Photovoltaic","Utility","2011","",0.162,"","","","2700","2700",0.07,"25",30,0.080586403511111,0.392,0.83155,"0.18","","0.18",0.15297699330266,"","14","","","18","0",0.0088787417554541,"Solar",0,"",0,"","IPCC 2011","2011","IPCC","IPCC Annex 3","http://srren.ipcc-wg3.de/report/"
"g38793","Photovoltaic","Photovoltaic","Utility","2011","",0.159,"","","","3100","3100",0.07,"25",30,0.080586403511111,0.392,0.83155,"0.21","","0.21",0.15054878705976,"","16","","","18","0",0.0086975429441183,"Solar",0,"",0,"","IPCC 2011","2011","IPCC","IPCC Annex 3","http://srren.ipcc-wg3.de/report/"
"g38791","Photovoltaic","Photovoltaic","Commercial","2011","",0.236,"","","","3500","3500",0.07,"25",30,0.080586403511111,0.392,0.83155,"0.16","","0.16",0.22309144856638,"","18","","","18","0",0.012842465753425,"Solar",0,"",0,"","IPCC 2011","2011","IPCC","IPCC Annex 3","http://srren.ipcc-wg3.de/report/"
"g38790","Photovoltaic","Photovoltaic","Residential","2011","",0.249,"","","","3700","3700",0.07,"25",30,0.080586403511111,0.392,0.83155,"0.16","","0.16",0.2358395313416,"","19","","","18","0",0.013555936073059,"Solar",0,"",0,"","IPCC 2011","2011","IPCC","IPCC Annex 3","http://srren.ipcc-wg3.de/report/"
"g38473","Photovoltaic","Photovoltaic","Utility","2011","",0.151,"","","","3800","3800",0.07,"30",30,0.080586403511111,0.392,0.83155,"0.277","","0.277",0.1399067568111,"","26","0","","18","0",0.010714933320146,"Solar",0,"0",0,"","DOE 2011","2011","DOE","DOE Program Estimate",""
